X,condHeLa_S140_DMSO_rep1_hl,condHeLa_S140_RMD_rep1_hl,condC81_S181_DMSO_rep1_hl,condC81_S181_RMD_rep1_hl,condHeLa_S181_DMSO_rep1_hl,condHeLa_S181_RMD_rep1_hl,condHeLa_DMSO_rep1_hl,condHeLa_RMD_rep1_hl,condHeLa_C2_DMSO_rep1_hl,condHeLa_C2_RMD_rep1_hl,condHeLa_S140_DMSO_rep1_R2,condHeLa_S140_RMD_rep1_R2,condC81_S181_DMSO_rep1_R2,condC81_S181_RMD_rep1_R2,condHeLa_S181_DMSO_rep1_R2,condHeLa_S181_RMD_rep1_R2,condHeLa_DMSO_rep1_R2,condHeLa_RMD_rep1_R2,condHeLa_C2_DMSO_rep1_R2,condHeLa_C2_RMD_rep1_R2,DEs,target_group,ARE,IEG,mean_siCPEB4_DMSO,mean_siCPEB4_RMD,mean_Ctrl_DMSO,mean_Ctrl_RMD,meanlogFC_DMSO,meanlogFC_RMD,mean_siCPEB4_DMSO_log2,mean_siCPEB4_RMD_log2,mean_Ctrl_DMSO_log2,mean_Ctrl_RMD_log2,stabilized_DMSO,stabilized_RMD
KCNAB2,15.3051668989216,3.29657359213667,12.5881974579258,3.98948852061915,13.9332434777702,3.67470747196491,17.1608117227457,3.19007127209958,23.6871925807997,4.45848620515788,0.810653996649521,0.967569754026976,0.956175616650599,0.988082437763592,0.84711564852064,0.983352868708883,0.709420447600315,0.952268474883674,0.653438211657088,0.947497699691683,NA,nontarget,non-ARE,non-IEG,14.6192051883459,3.48564053205079,20.424002151772697,3.82427873862873,-0.482400717352077,-0.13376388572551637,3.8697929723882365,1.8014237945444784,4.3521936897403135,1.9351876802699948,non-IEG,non-IEG
HES2,5.13894266793851,3.71635279989438,5.89220129481062,4.45518258880135,5.24683381447394,4.6293190249643,3.50188876655361,2.93860777491311,4.3992233819063,6.74080468290112,0.967791938048787,0.955507605566109,0.888208666121638,0.952406813477814,0.995238986518369,0.974403172217419,0.96583466346945,0.997463097066036,0.837651192478385,0.919714210006662,NA,nontarget,non-ARE,non-IEG,5.192888241206225,4.17283591242934,3.950556074229955,4.839706228907115,0.3944814376545332,-0.213891287377403,2.376537176784741,2.061028190915516,1.9820557391302078,2.2749194782929187,non-IEG,non-IEG
NOL9,9.0609792316198,3.21113498738366,11.6619897770061,3.49410779604347,11.8916115144812,3.84800872866721,14.7005759896979,2.78881291422907,17.2284351388173,5.79445421195124,0.842672412889227,0.977508295527372,0.939430792396721,0.963401595089297,0.98604719434734,0.989262879737506,0.872359663256176,0.942280128359295,0.640748469773298,0.744664317661877,15,10-99,non-ARE,non-IEG,10.476295373050501,3.5295718580254354,15.9645055642576,4.291633563090155,-0.6077392306569418,-0.2820337050614016,3.38905673620892,1.819493193194868,3.9967959668658617,2.101526898256269,non-IEG,non-IEG
ZBTB48,3.6012273998692,3.01294640412155,3.41061645978729,3.3548157331446,4.50105254694156,3.72580330324465,2.80663086710347,2.4558508114663,2.47939838087888,4.09578641349364,0.844285322206546,0.987016451191139,0.950692389210427,0.965560256782011,0.758240162200753,0.964126180396137,0.976789657584509,0.993410424271582,0.933886533825247,0.931262891876931,28,10-99,non-ARE,non-IEG,4.05113997340538,3.3693748536831,2.643014623991175,3.27581861247997,0.6161435257832163,0.04062546703781968,2.0183279333208444,1.752480941806573,1.402184407537628,1.7118554747687533,non-IEG,non-IEG
KLHL21,4.08336198184218,3.4653347761819,3.27455367518947,4.10773367188651,3.91117539192106,3.72047535084409,2.4261492175607,2.12414350881665,2.62603852342762,3.42091004512206,0.88887727150617,0.896626947696607,0.92296035871602,0.776920392373132,0.969989174359816,0.828706804386345,0.982024618346507,0.921427649369137,0.975053872299615,0.869076414552429,938,100-999,non-ARE,IEG,3.99726868688162,3.592905063512995,2.52609387049416,2.7725267769693547,0.6621062993901311,0.37394942109432816,1.9990145505425685,1.845150815048256,1.3369082511524375,1.4712013939539281,other IEG,other IEG
PHF13,2.22869107857198,2.37287341650105,2.29141301342944,2.28284004897347,2.76327714151308,2.58824058246188,1.59729314338054,1.39601091103603,1.49766467530002,2.61837383382122,0.782867083729621,0.938863762491558,0.870531883491262,0.929272147208856,0.804614957251749,0.804852408069549,0.994751276115961,0.991052112289369,0.970559920055777,0.906753222486957,87,10-99,non-ARE,non-IEG,2.4959841100425297,2.4805569994814647,1.5474789093402799,2.007192372428625,0.6896890027128151,0.30548521512467686,1.319608749730685,1.3106641085809,0.6299197470178699,1.0051788934562231,non-IEG,non-IEG
THAP3,3.62238966669795,2.75601066347763,3.75703352292515,3.15189364985816,4.47846014865433,2.75503789792126,3.29966769715222,2.04278753049771,3.31115407097564,3.68384974636511,0.952308867391038,0.900129494856866,0.890574085349548,0.959093648157638,0.992986655322961,0.927938093615505,0.990880275217374,0.92301187103712,0.998888424047157,0.936171718958266,NA,nontarget,non-ARE,non-IEG,4.05042490767614,2.7555242806994453,3.30541088406393,2.86331863843141,0.2932436418402148,-0.055361386832180386,2.0180732610941066,1.4623268397417648,1.7248296192538917,1.517688226573945,non-IEG,non-IEG
Y_RNA,4.9304094629236,3.55202151780688,5.55228631238885,5.5226175050375,6.35560221756614,3.98384808773049,4.99968375784162,3.20170232930624,4.23903725834579,5.09060192607615,0.528684990452751,0.981231043855211,0.931487284988077,0.553946936452618,0.559851975366201,0.797044310246172,0.738319780439563,0.932666485317553,0.798451243266543,0.567947855446839,9,1-9,non-ARE,non-IEG,5.64300584024487,3.7679348027686848,4.619360508093704,4.146152127691195,0.2887707000802341,-0.13799904980451375,2.4964638427043537,1.9137740019634193,2.2076931426241195,2.051773051767933,non-IEG,non-IEG
ERRFI1,11.5800928865059,3.73860381536183,6.07799575925341,3.24226032713061,13.4177537555987,4.35819339279681,10.5102396197177,2.3247454118933,4.78120255022276,4.3064682769484,0.896804033588099,0.990326752024124,0.913016347314094,0.98910347254154,0.698091396976194,0.922320943079842,0.965233670838214,0.942977784254616,0.930442708885462,0.981190811354127,116,100-999,non-ARE,IEG,12.498923321052299,4.0483986040793205,7.64572108497023,3.31560684442085,0.7090793470897883,0.28807839818632647,3.643731918872375,2.0173513443349074,2.934652571782587,1.7292729461485807,other IEG,other IEG
RERE,9.9930232038245,3.25021564389316,8.29121724931213,3.29685092626795,9.37862591025413,3.74922649272061,7.01225813619175,2.70262921360683,10.0485800443209,3.96954158851297,0.953321926518655,0.959686086521014,0.938356235642237,0.994327710719509,0.912622108219694,0.99996627131439,0.979046186593763,0.973273024664683,0.92403343665922,0.901022085226352,332,100-999,non-ARE,non-IEG,9.685824557039314,3.4997210683068847,8.530419090256325,3.3360854010598997,0.18325824977121458,0.06908372115788897,3.275874871101661,1.8072399422272107,3.0926166213304462,1.738156221069322,non-IEG,non-IEG
GPR157,7.38147891785994,2.86605444871456,3.30630732062878,2.57040010569989,4.69488245538564,2.93941283529538,3.02668969252117,2.35739918631888,6.5954206161433,3.64703495431268,0.940848506663873,0.987440573596164,0.942374256412349,0.979492716168842,0.956163616746301,0.947168316444218,0.976497534097482,0.983919974695834,0.963584541833949,0.989942951799534,61,10-99,ARE,non-IEG,6.038180686622789,2.9027336420049696,4.811055154332235,3.00221707031578,0.3277605900390931,-0.048616097624614385,2.594113928728713,1.5374121947724757,2.26635333868962,1.5860282923970903,non-IEG,non-IEG
H6PD,10.6875843623551,3.36468370303994,10.2104229467512,3.45163156750513,9.78916483490108,3.98620108652266,8.52470697074919,2.97383508469516,10.6845421695673,5.64879797223221,0.757801928754586,0.971513510050987,0.995569799992235,0.966315931479349,0.915447866205986,0.987927003560319,0.976906112568092,0.981209939311706,0.937765050181861,0.920895361790525,15,10-99,non-ARE,non-IEG,10.23837459862809,3.6754423947813,9.604624570158244,4.311316528463685,0.09218556990852776,-0.23021057581427753,3.35591479219532,1.8779179104509387,3.263729222286792,2.1081284862652163,non-IEG,non-IEG
SPSB1,2.36582953620851,2.43126965463941,2.89255240255911,2.86634732520987,3.14739375241721,2.68483720515913,1.79440411847358,1.64625355770956,2.03456632421481,2.6791967628665,0.982964360571363,0.924555811074679,0.98585080220601,0.943412572118592,0.977815151279119,0.928709868067181,0.971780415082223,0.996006925878075,0.966444046527488,0.996773562719453,91,10-99,non-ARE,non-IEG,2.7566116443128603,2.55805342989927,1.914485221344195,2.16272516028803,0.5259395090609741,0.24219605915067455,1.462896032568069,1.3550463980138003,0.936956523507095,1.1128503388631257,non-IEG,non-IEG
SLC25A33,7.43921008078687,2.50871530892828,14.0616655217262,3.34848117875907,12.5454543235562,3.48585179473774,15.3932581798006,2.82154685403425,5.09647467729302,3.18706078295765,0.776532658745158,0.995006062399219,0.88742117774559,0.987387754307918,0.996275254843618,0.897960268521519,0.630577182041861,0.856347916560914,0.982482631276333,0.928449075297098,5,1-9,non-ARE,non-IEG,9.992332202171536,2.99728355183301,10.24486642854681,3.0043038184959503,-0.03600782849515355,-0.0033751432395296836,3.3208214411631025,1.5836555734986941,3.356829269658256,1.5870307167382238,non-IEG,non-IEG
TMEM201,5.55217805203793,2.79002322061312,5.36058773849301,3.28766457400768,6.49700424255542,2.77529560185016,4.77006232039499,2.21657253798461,5.82339934309851,3.66055270879113,0.988602226469391,0.970506122846502,0.983351265585802,0.991628703666938,0.967353752621343,0.998936308517901,0.973264292597105,0.994282210461458,0.92759104722133,0.999105803970178,311,100-999,non-ARE,non-IEG,6.024591147296675,2.78265941123164,5.29673083174675,2.93856262338787,0.1857611417466427,-0.07864630563575821,2.5908633376443646,1.4764643381353202,2.405102195897722,1.5551106437710784,non-IEG,non-IEG
PIK3CD,8.31717840750469,2.66001389011421,25.1651365101288,2.96347379788162,9.0416872140603,3.28311662759173,11.2220738055361,2.72732557367845,17.0256284888406,4.82104120483926,0.719550052150895,0.986321177798592,0.736819020453553,0.989083671407022,0.945639265816556,0.993973529062388,0.845907295466672,0.977394432844585,0.752509715973128,0.915038318290837,NA,nontarget,ARE,non-IEG,8.679432810782494,2.97156525885297,14.12385114718835,3.774183389258855,-0.7024608488801238,-0.3449414613668655,3.11760076757672,1.571223064471942,3.8200616164568437,1.9161645258388076,non-IEG,non-IEG
NMNAT1,5.8701146593305,2.82732675339272,6.91811352767216,3.11559302195029,7.61435561694537,3.24694314911967,7.75392761036556,2.20742374075977,13.0245582199412,4.89468599999215,0.938079902008992,0.999892060819021,0.856085041839439,0.979559934152117,0.942945590836672,0.972744981426106,0.961369376087583,0.951337572927766,0.701084354118008,0.898699077743878,NA,nontarget,non-ARE,non-IEG,6.742235138137935,3.0371349512561947,10.38924291515338,3.5510548703759603,-0.6237916781315032,-0.2255366385801566,2.753226942764131,1.6027110142618857,3.377018620895634,1.8282476528420422,non-IEG,non-IEG
KIF1B,7.83170516718172,3.0885463178846,9.62395024619958,3.28804470280012,10.1833575369445,3.87812515990038,10.9424090654505,2.84525408039336,22.3534076618305,6.72099013049271,0.853698989351222,0.975161212383555,0.971765000865775,0.954242902590546,0.966674563047523,0.988795535491107,0.877849971065332,0.901303852949869,0.506992790909106,0.680249019864532,NA,nontarget,non-ARE,non-IEG,9.007531352063111,3.4833357388924897,16.6479083636405,4.783122105443035,-0.8861372557809264,-0.4574830887025543,3.1711317681771565,1.8004695327844409,4.057269023958082,2.257952621486995,non-IEG,non-IEG
PEX14,7.11642329679263,2.92325048022641,7.63138145948106,4.59582999138575,7.24124104707692,3.38807475905671,5.47941892465824,2.36270218911452,11.1586566019252,4.58981723872419,0.968227900952515,0.976607480221159,0.98926949113577,0.998618232215393,0.826778824578878,0.965752966709066,0.925203663572432,0.93457891887042,0.862403723345022,0.938450341182023,NA,nontarget,non-ARE,non-IEG,7.178832171934775,3.15566261964156,8.31903776329172,3.476259713919355,-0.21266749565704313,-0.13959289978825878,2.8437491704005184,1.6579429711979285,3.0564166660575616,1.7975358709861875,non-IEG,non-IEG
CASZ1,9.0298562911022,2.75928194733761,7.07851942629384,3.19664105127433,7.49747322377533,2.9684946148784,7.10104344463106,2.65472257544582,15.4754061807659,3.9751212119255,0.962993679838493,0.968978105487338,0.974155032346423,0.99645165118786,0.921408793159104,0.998515798386454,0.987026706021694,0.985573083185309,0.954541462716168,0.960593027822344,23,10-99,ARE,non-IEG,8.263664757438764,2.8638882811080046,11.28822481269848,3.3149218936856597,-0.44996499272531476,-0.2109996630370672,3.046781727751988,1.5179752148664436,3.496746720477303,1.7289748779035108,non-IEG,non-IEG
UBIAD1,5.94331805787167,3.04977390269658,5.53247140968216,3.28509760583033,6.43567102770326,3.39617614366087,4.25605382571837,2.42872668181425,7.30264671976748,4.16912797657665,0.987917603672186,0.949850804847974,0.985013942323977,0.985492969115203,0.992148096715139,0.999216635644695,0.958885883557123,0.942983025492031,0.901132699766909,0.959348033467052,NA,nontarget,non-ARE,non-IEG,6.189494542787465,3.222975023178725,5.779350272742924,3.2989273291954504,0.09891428749575179,-0.0336039895701898,2.6298215983913114,1.688393008107103,2.53090731089556,1.7219969976772926,non-IEG,non-IEG
FBXO44,16.9345528885298,4.47170137644964,9.97661570777911,5.02036417710426,19.4913684084471,5.07259058652462,7.13080754156552,6.15492309799532,9.50626839873176,5.85843720155623,0.684010994652206,0.950588851568773,0.943841497399214,0.966879847121844,0.723123645620568,0.995401806862177,0.757308857652257,0.973593896311505,0.827611580653371,0.950560873578321,NA,nontarget,non-ARE,non-IEG,18.21296064848845,4.77214598148713,8.31853797014864,6.006680149775775,1.1305635679039971,-0.33192966750273123,4.186893556779648,2.254638176215506,3.05632998887565,2.586567843718237,non-IEG,non-IEG
CLCN6,5.86255293770765,3.30233657322307,7.14163008687877,4.56473733430888,9.22452297475865,3.54686272058722,5.97908524578112,4.02484270117528,10.4890065867078,5.80618329930021,0.805156990610402,0.958278706717447,0.92080558203399,0.984832404275335,0.951667855228138,0.9862562053502,0.945876699408411,0.899620544099117,0.796284752438501,0.926050440461995,9,1-9,ARE,non-IEG,7.54353795623315,3.424599646905145,8.23404591624446,4.915513000237745,-0.12636018045808156,-0.5214066496033418,2.9152413132525314,1.7759353395520876,3.041601493710613,2.2973419891554294,non-IEG,non-IEG
KIAA2013,11.061154933235,3.27278614630687,11.5545863001994,4.3389386761716,17.5874885382809,3.91092211379972,12.5584697189641,2.98637697496685,21.7239504681335,5.71769255988591,0.984396059022519,0.955044789937258,0.961921699855305,0.977836734092065,0.708439737701061,0.972052534084778,0.657308006204057,0.951848299003974,0.667309371262449,0.971416428062417,81,10-99,ARE,non-IEG,14.324321735757952,3.591854130053295,17.1412100935488,4.35203476742638,-0.2590021327056708,-0.2769613204852549,3.840394923110382,1.8447287615150536,4.099397055816053,2.1216900820003084,non-IEG,non-IEG
DHRS3,9.92135946863141,2.64800043210831,9.21979603057463,5.41906066668845,10.8098945627737,3.54149172286647,8.16848745264578,2.67594962099323,14.9084526241168,4.51790122080456,0.887786829677509,0.95045807086675,0.973817602641581,0.930618241595252,0.822082298533886,0.998919737132976,0.938366051105179,0.958457324023439,0.818937499050415,0.899029181269906,NA,nontarget,non-ARE,non-IEG,10.365627015702554,3.09474607748739,11.53847003838129,3.596925420898895,-0.15464455268216623,-0.2169432049427192,3.373735482447544,1.62982104182144,3.52838003512971,1.8467642467641592,non-IEG,non-IEG
PRDM2,3.24196976162609,2.64184617540559,4.46920849152987,3.10154391812664,4.69205590829224,3.23377407402302,3.33567663094699,2.80890781013012,4.46056951389849,3.88747752354449,0.961751189733231,0.949216208671697,0.833478300922934,0.961743318321684,0.962737302368129,0.923753883989084,0.97559635007795,0.990446990330726,0.986657511960653,0.904343432968775,41,10-99,ARE,non-IEG,3.9670128349591653,2.9378101247143054,3.8981230724227403,3.348192666837305,0.025273424808710792,-0.18864139278817227,1.9880530652174973,1.554741155259339,1.9627796404087863,1.7433825480475114,non-IEG,non-IEG
TMEM51,2.021960124537,2.1903357573183,2.38193202187529,2.60873771359428,2.44273258406829,2.57803600515285,2.39854640125982,1.78563172949251,2.13033619566048,2.96804293799133,0.990513066251734,0.978152815697678,0.98322837701001,0.953309926178347,0.979720988491962,0.975884845193379,0.999525811097532,0.998755424038038,0.992913573216512,0.9935401163099,146,100-999,non-ARE,non-IEG,2.2323463543026447,2.384185881235575,2.26444129846015,2.37683733374192,-0.020594258221257898,0.004453547469556507,1.1585608823952402,1.2534967188045436,1.1791551406164982,1.2490431713349872,non-IEG,non-IEG
EFHD2,11.4685501621897,3.40249087812119,11.8938076918561,3.98189781759817,13.1967139830291,3.74963843034812,10.8949842730897,2.83819029171943,35.0526684286747,4.95238047749649,0.848388601663531,0.970795760776394,0.939158043681657,0.994103272625426,0.912435132846336,0.997109200912572,0.87435017276511,0.976626072701371,0.638328229633229,0.971152323518677,133,100-999,non-ARE,non-IEG,12.3326320726094,3.576064654234655,22.9738263508822,3.89528538460796,-0.8975104238382429,-0.12335620964975445,3.6244088324105928,1.8383728202741667,4.521919256248835,1.9617290299239212,non-IEG,non-IEG
CASP9,7.33832066648806,3.11592663847095,9.15665459010216,3.99956556625159,13.9721233913286,4.35963052462896,12.6783244596108,2.86532442367582,7.45792802083728,4.74271571152785,0.985880393151962,0.983849830293885,0.962745127750112,0.993078190754036,0.967748069383964,0.996633978181053,0.828587675700343,0.930052977462127,0.84889246160682,0.929957891652733,NA,nontarget,non-ARE,non-IEG,10.65522202890833,3.737778581549955,10.06812624022404,3.804020067601835,0.08176544458581644,-0.02534374768893759,3.413488750576502,1.9021811092753866,3.3317233059906854,1.9275248569643242,non-IEG,non-IEG
DNAJC16,4.6691593116737,2.75395921306997,8.11831882534045,3.30601305863377,11.1536225567048,4.03990192724866,9.2430301167487,2.81197604683469,22.8085610527279,5.9907832396117104,0.956144020858748,0.977868634415651,0.900275425052871,0.983965111683268,0.927983375365515,0.991363381058318,0.909382000577911,0.93649279866855,0.649933368740706,0.66601232090124,40,10-99,ARE,non-IEG,7.911390934189249,3.3969305701593147,16.0257955847383,4.4013796432232,-1.0183927115259839,-0.37372408620432773,2.983931363148654,1.764231731284383,4.002324074674638,2.1379558174887108,non-IEG,non-IEG
DDI2,5.73235541267755,2.80294503040212,8.25827968384653,2.5067495604962,9.38808193552577,2.94523226278389,7.23284981904487,2.27075791989059,11.2306880936115,4.26070630818762,0.908369856477535,0.992930330653964,0.973698274660832,0.990513887715959,0.979723234008619,0.991614250251312,0.969443058674068,0.968256740079024,0.665320106474684,0.861295323451306,71,10-99,ARE,non-IEG,7.560218674101661,2.8740886465930053,9.231768956328185,3.265732114039105,-0.2881791540695774,-0.18430189231691935,2.9184279640071247,1.5231045600651938,3.206607118076702,1.7074064523821133,non-IEG,non-IEG
PLEKHM2,12.6922519377283,3.30162465146072,8.70423044650195,3.51461946510957,10.3885109064924,3.46297730388524,12.0104107826136,2.79637374817871,19.5938820917472,4.73482336177989,0.970942736159704,0.988875494261607,0.929178760254852,0.990009230545507,0.958892496861703,0.992942258922128,0.629395036579131,0.973116705930649,0.854716963057102,0.959962242488187,2,1-9,non-ARE,non-IEG,11.54038142211035,3.3823009776729798,15.8021464371804,3.7655985549793,-0.4534296284621126,-0.1548741592935756,3.5286190022930612,1.7580050452227431,3.982048630755174,1.9128792045163185,non-IEG,non-IEG
SPEN,5.65665649874158,3.0264612000652,5.40290860241702,3.07446349718264,6.19022758778394,3.44443610601707,4.12772738432738,2.22566555826299,6.06985883357299,3.42762440529356,0.985540128183966,0.969805367359378,0.99117892067456,0.98307902504932,0.921787422892047,0.999788897229669,0.972156082750797,0.966968488900831,0.955217723252241,0.934457937858303,568,100-999,non-ARE,non-IEG,5.92344204326276,3.235448653041135,5.098793108950185,2.8266449817782746,0.21627995315138057,0.19487508532642642,2.566435752826592,1.6939657816575606,2.3501557996752114,1.4990906963311343,non-IEG,non-IEG
ZBTB17,9.18362395992838,3.39836977353829,6.34392524209088,3.76801293314532,9.06012741494966,3.66234142853029,9.1953995168209,2.79199020648525,9.03192016811068,4.04990863842317,0.628846287962784,0.976499666907329,0.958712650027658,0.953058036765255,0.970981694571802,0.979912591742098,0.707260342232308,0.993393932327784,0.881664871654793,0.999712315895446,NA,nontarget,non-ARE,non-IEG,9.121875687439019,3.53035560103429,9.11365984246579,3.4209494224542096,0.0012999848106627833,0.045416734192063005,3.1893305093386957,1.8198135087118212,3.1880305245280334,1.7743967745197582,non-IEG,non-IEG
