Distance,RBP,MedianDistanceToPABP
62,HNRNPU,170
86,HNRNPU,170
338,HNRNPU,170
290,HNRNPU,170
248,HNRNPU,170
96,HNRNPU,170
122,HNRNPU,170
75,HNRNPU,170
357,HNRNPU,170
81,HNRNPU,170
289,HNRNPU,170
105,HNRNPU,170
57,HNRNPU,170
437,HNRNPU,170
249,HNRNPU,170
156,HNRNPU,170
462,HNRNPU,170
13,HNRNPU,170
408,HNRNPU,170
280,HNRNPU,170
179,HNRNPU,170
158,HNRNPU,170
62,HNRNPU,170
119,HNRNPU,170
14,HNRNPU,170
187,HNRNPU,170
83,HNRNPU,170
237,HNRNPU,170
80,HNRNPU,170
202,HNRNPU,170
178,HNRNPU,170
313,HNRNPU,170
172,HNRNPU,170
366,HNRNPU,170
104,HNRNPU,170
410,HNRNPU,170
315,HNRNPU,170
257,HNRNPU,170
369,HNRNPU,170
91,HNRNPU,170
147,HNRNPU,170
160,HNRNPU,170
42,HNRNPU,170
120,HNRNPU,170
221,HNRNPU,170
41,HNRNPU,170
464,HNRNPU,170
270,HNRNPU,170
90,HNRNPU,170
295,HNRNPU,170
157,HNRNPU,170
0,HNRNPU,170
186,HNRNPU,170
252,HNRNPU,170
51,HNRNPU,170
91,HNRNPU,170
179,HNRNPU,170
21,HNRNPU,170
402,HNRNPU,170
73,HNRNPU,170
411,HNRNPU,170
432,HNRNPU,170
55,HNRNPU,170
102,HNRNPU,170
130,HNRNPU,170
75,HNRNPU,170
14,HNRNPU,170
180,HNRNPU,170
405,HNRNPU,170
265,HNRNPU,170
12,HNRNPU,170
312,HNRNPU,170
341,HNRNPU,170
423,HNRNPU,170
79,HNRNPU,170
198,HNRNPU,170
332,HNRNPU,170
402,HNRNPU,170
18,HNRNPU,170
378,HNRNPU,170
316,HNRNPU,170
10,HNRNPU,170
118,HNRNPU,170
248,HNRNPU,170
141,HNRNPU,170
359,HNRNPU,170
301,HNRNPU,170
212,HNRNPU,170
89,HNRNPU,170
94,HNRNPU,170
73,HNRNPU,170
125,HNRNPU,170
144,HNRNPU,170
38,HNRNPU,170
314,HNRNPU,170
144,HNRNPU,170
445,HNRNPU,170
252,HNRNPU,170
123,HNRNPU,170
130,HNRNPU,170
26,HNRNPU,170
458,HNRNPU,170
282,HNRNPU,170
133,HNRNPU,170
169,HNRNPU,170
9,HNRNPU,170
442,HNRNPU,170
339,HNRNPU,170
242,HNRNPU,170
180,HNRNPU,170
38,HNRNPU,170
109,HNRNPU,170
327,HNRNPU,170
258,HNRNPU,170
132,HNRNPU,170
142,HNRNPU,170
36,HNRNPU,170
176,HNRNPU,170
25,HNRNPU,170
475,HNRNPU,170
428,HNRNPU,170
295,HNRNPU,170
30,HNRNPU,170
69,HNRNPU,170
215,HNRNPU,170
130,HNRNPU,170
19,HNRNPU,170
152,HNRNPU,170
110,HNRNPU,170
317,HNRNPU,170
126,HNRNPU,170
183,HNRNPU,170
93,HNRNPU,170
404,HNRNPU,170
187,HNRNPU,170
167,HNRNPU,170
42,HNRNPU,170
88,HNRNPU,170
304,HNRNPU,170
123,HNRNPU,170
94,HNRNPU,170
286,HNRNPU,170
154,HNRNPU,170
472,HNRNPU,170
216,HNRNPU,170
149,HNRNPU,170
37,HNRNPU,170
61,HNRNPU,170
79,HNRNPU,170
20,HNRNPU,170
75,HNRNPU,170
372,HNRNPU,170
156,HNRNPU,170
449,HNRNPU,170
337,HNRNPU,170
85,HNRNPU,170
328,HNRNPU,170
173,HNRNPU,170
128,HNRNPU,170
55,HNRNPU,170
435,HNRNPU,170
144,HNRNPU,170
349,HNRNPU,170
55,HNRNPU,170
181,HNRNPU,170
443,HNRNPU,170
248,HNRNPU,170
147,HNRNPU,170
94,HNRNPU,170
70,HNRNPU,170
373,HNRNPU,170
90,HNRNPU,170
86,HNRNPU,170
109,HNRNPU,170
52,HNRNPU,170
92,HNRNPU,170
449,HNRNPU,170
374,HNRNPU,170
84,HNRNPU,170
308,HNRNPU,170
252,HNRNPU,170
65,HNRNPU,170
112,HNRNPU,170
397,HNRNPU,170
111,HNRNPU,170
400,HNRNPU,170
438,HNRNPU,170
215,HNRNPU,170
79,HNRNPU,170
199,HNRNPU,170
97,HNRNPU,170
5,HNRNPU,170
342,HNRNPU,170
118,HNRNPU,170
0,HNRNPU,170
58,HNRNPU,170
16,HNRNPU,170
190,HNRNPU,170
74,HNRNPU,170
142,HNRNPU,170
97,HNRNPU,170
250,HNRNPU,170
90,HNRNPU,170
30,HNRNPU,170
36,HNRNPU,170
115,HNRNPU,170
18,HNRNPU,170
46,HNRNPU,170
312,HNRNPU,170
59,HNRNPU,170
276,HNRNPU,170
18,HNRNPU,170
17,HNRNPU,170
280,HNRNPU,170
15,HNRNPU,170
43,HNRNPU,170
81,HNRNPU,170
414,HNRNPU,170
234,HNRNPU,170
376,HNRNPU,170
144,HNRNPU,170
134,HNRNPU,170
322,HNRNPU,170
124,HNRNPU,170
269,HNRNPU,170
397,HNRNPU,170
40,HNRNPU,170
26,HNRNPU,170
116,HNRNPU,170
46,HNRNPU,170
443,HNRNPU,170
48,HNRNPU,170
148,HNRNPU,170
165,HNRNPU,170
320,HNRNPU,170
165,HNRNPU,170
125,HNRNPU,170
78,HNRNPU,170
196,HNRNPU,170
434,HNRNPU,170
56,HNRNPU,170
319,HNRNPU,170
193,HNRNPU,170
269,HNRNPU,170
389,HNRNPU,170
260,HNRNPU,170
220,HNRNPU,170
254,HNRNPU,170
18,HNRNPU,170
10,HNRNPU,170
385,HNRNPU,170
157,HNRNPU,170
263,HNRNPU,170
87,HNRNPU,170
258,HNRNPU,170
57,HNRNPU,170
273,HNRNPU,170
33,HNRNPU,170
312,HNRNPU,170
436,HNRNPU,170
461,HNRNPU,170
237,HNRNPU,170
440,HNRNPU,170
359,HNRNPU,170
66,HNRNPU,170
86,HNRNPU,170
36,HNRNPU,170
113,HNRNPU,170
264,HNRNPU,170
114,HNRNPU,170
18,HNRNPU,170
182,HNRNPU,170
276,HNRNPU,170
16,HNRNPU,170
73,HNRNPU,170
158,HNRNPU,170
28,HNRNPU,170
81,HNRNPU,170
171,HNRNPU,170
436,HNRNPU,170
214,HNRNPU,170
283,HNRNPU,170
96,HNRNPU,170
171,HNRNPU,170
162,HNRNPU,170
0,HNRNPU,170
173,HNRNPU,170
312,HNRNPU,170
27,HNRNPU,170
176,HNRNPU,170
295,HNRNPU,170
59,HNRNPU,170
258,HNRNPU,170
119,HNRNPU,170
17,HNRNPU,170
252,HNRNPU,170
485,HNRNPU,170
385,HNRNPU,170
269,HNRNPU,170
150,HNRNPU,170
16,HNRNPU,170
108,HNRNPU,170
352,HNRNPU,170
211,HNRNPU,170
387,HNRNPU,170
270,HNRNPU,170
189,HNRNPU,170
425,HNRNPU,170
281,HNRNPU,170
50,HNRNPU,170
146,HNRNPU,170
211,HNRNPU,170
103,HNRNPU,170
461,HNRNPU,170
300,HNRNPU,170
170,HNRNPU,170
115,HNRNPU,170
135,HNRNPU,170
415,HNRNPU,170
322,HNRNPU,170
201,HNRNPU,170
31,HNRNPU,170
232,HNRNPU,170
138,HNRNPU,170
5,HNRNPU,170
60,HNRNPU,170
226,HNRNPU,170
52,HNRNPU,170
109,HNRNPU,170
236,HNRNPU,170
305,HNRNPU,170
131,HNRNPU,170
70,HNRNPU,170
463,HNRNPU,170
379,HNRNPU,170
222,HNRNPU,170
20,HNRNPU,170
176,HNRNPU,170
190,HNRNPU,170
178,HNRNPU,170
80,HNRNPU,170
436,HNRNPU,170
285,HNRNPU,170
206,HNRNPU,170
115,HNRNPU,170
31,HNRNPU,170
393,HNRNPU,170
216,HNRNPU,170
3,HNRNPU,170
356,HNRNPU,170
76,HNRNPU,170
27,HNRNPU,170
309,HNRNPU,170
422,HNRNPU,170
334,HNRNPU,170
309,HNRNPU,170
439,HNRNPU,170
162,HNRNPU,170
379,HNRNPU,170
209,HNRNPU,170
79,HNRNPU,170
88,HNRNPU,170
258,HNRNPU,170
34,HNRNPU,170
50,HNRNPU,170
225,HNRNPU,170
218,HNRNPU,170
3,HNRNPU,170
39,HNRNPU,170
30,HNRNPU,170
18,HNRNPU,170
1,HNRNPU,170
227,HNRNPU,170
17,HNRNPU,170
352,HNRNPU,170
169,HNRNPU,170
292,HNRNPU,170
50,HNRNPU,170
69,HNRNPU,170
37,HNRNPU,170
84,HNRNPU,170
252,HNRNPU,170
240,HNRNPU,170
224,HNRNPU,170
35,HNRNPU,170
445,HNRNPU,170
24,HNRNPU,170
306,HNRNPU,170
69,HNRNPU,170
437,HNRNPU,170
74,HNRNPU,170
73,HNRNPU,170
107,HNRNPU,170
165,HNRNPU,170
75,HNRNPU,170
430,HNRNPU,170
359,HNRNPU,170
180,HNRNPU,170
361,HNRNPU,170
276,HNRNPU,170
116,HNRNPU,170
336,HNRNPU,170
127,HNRNPU,170
159,HNRNPU,170
15,HNRNPU,170
291,HNRNPU,170
45,HNRNPU,170
17,HNRNPU,170
29,HNRNPU,170
410,HNRNPU,170
332,HNRNPU,170
268,HNRNPU,170
8,HNRNPU,170
186,HNRNPU,170
25,HNRNPU,170
398,HNRNPU,170
220,HNRNPU,170
465,HNRNPU,170
337,HNRNPU,170
304,HNRNPU,170
55,HNRNPU,170
416,HNRNPU,170
363,HNRNPU,170
420,HNRNPU,170
202,HNRNPU,170
96,HNRNPU,170
36,HNRNPU,170
336,HNRNPU,170
183,HNRNPU,170
93,HNRNPU,170
260,HNRNPU,170
143,HNRNPU,170
266,HNRNPU,170
473,HNRNPU,170
371,HNRNPU,170
55,HNRNPU,170
383,HNRNPU,170
294,HNRNPU,170
15,HNRNPU,170
444,HNRNPU,170
251,HNRNPU,170
97,HNRNPU,170
402,HNRNPU,170
169,HNRNPU,170
362,HNRNPU,170
133,HNRNPU,170
104,HNRNPU,170
23,HNRNPU,170
29,HNRNPU,170
119,HNRNPU,170
208,HNRNPU,170
378,HNRNPU,170
324,HNRNPU,170
3,HNRNPU,170
179,HNRNPU,170
151,HNRNPU,170
418,HNRNPU,170
319,HNRNPU,170
151,HNRNPU,170
211,HNRNPU,170
184,HNRNPU,170
172,HNRNPU,170
131,HNRNPU,170
74,HNRNPU,170
82,HNRNPU,170
359,HNRNPU,170
314,HNRNPU,170
274,HNRNPU,170
155,HNRNPU,170
12,HNRNPU,170
240,HNRNPU,170
88,HNRNPU,170
371,HNRNPU,170
76,HNRNPU,170
416,HNRNPU,170
316,HNRNPU,170
201,HNRNPU,170
10,HNRNPU,170
324,HNRNPU,170
131,HNRNPU,170
79,HNRNPU,170
366,HNRNPU,170
66,HNRNPU,170
305,HNRNPU,170
92,HNRNPU,170
27,HNRNPU,170
451,HNRNPU,170
385,HNRNPU,170
198,HNRNPU,170
123,HNRNPU,170
326,HNRNPU,170
60,HNRNPU,170
80,HNRNPU,170
139,HNRNPU,170
10,HNRNPU,170
150,HNRNPU,170
420,HNRNPU,170
108,HNRNPU,170
76,HNRNPU,170
37,HNRNPU,170
157,HNRNPU,170
214,HNRNPU,170
10,HNRNPU,170
133,HNRNPU,170
94,HNRNPU,170
151,HNRNPU,170
195,HNRNPU,170
46,HNRNPU,170
99,HNRNPU,170
9,HNRNPU,170
96,HNRNPU,170
27,HNRNPU,170
73,HNRNPU,170
9,HNRNPU,170
208,HNRNPU,170
432,HNRNPU,170
198,HNRNPU,170
116,HNRNPU,170
44,HNRNPU,170
199,HNRNPU,170
83,HNRNPU,170
129,HNRNPU,170
45,HNRNPU,170
409,HNRNPU,170
57,HNRNPU,170
364,HNRNPU,170
49,HNRNPU,170
4,HNRNPU,170
357,HNRNPU,170
122,HNRNPU,170
19,HNRNPU,170
383,HNRNPU,170
116,HNRNPU,170
292,HNRNPU,170
135,HNRNPU,170
42,HNRNPU,170
60,HNRNPU,170
151,HNRNPU,170
357,HNRNPU,170
31,HNRNPU,170
326,HNRNPU,170
18,HNRNPU,170
120,HNRNPU,170
339,HNRNPU,170
44,HNRNPU,170
380,HNRNPU,170
321,HNRNPU,170
230,HNRNPU,170
477,HNRNPU,170
347,HNRNPU,170
124,HNRNPU,170
373,HNRNPU,170
65,HNRNPU,170
144,HNRNPU,170
85,HNRNPU,170
354,HNRNPU,170
179,HNRNPU,170
221,HNRNPU,170
212,HNRNPU,170
126,HNRNPU,170
45,HNRNPU,170
454,HNRNPU,170
251,HNRNPU,170
156,HNRNPU,170
93,HNRNPU,170
348,HNRNPU,170
92,HNRNPU,170
60,HNRNPU,170
63,HNRNPU,170
20,HNRNPU,170
320,HNRNPU,170
90,HNRNPU,170
233,HNRNPU,170
69,HNRNPU,170
243,HNRNPU,170
227,HNRNPU,170
161,HNRNPU,170
51,HNRNPU,170
394,HNRNPU,170
246,HNRNPU,170
309,HNRNPU,170
98,HNRNPU,170
49,HNRNPU,170
242,HNRNPU,170
13,HNRNPU,170
113,HNRNPU,170
471,HNRNPU,170
154,HNRNPU,170
114,HNRNPU,170
406,HNRNPU,170
80,HNRNPU,170
264,HNRNPU,170
157,HNRNPU,170
129,HNRNPU,170
94,HNRNPU,170
93,HNRNPU,170
235,HNRNPU,170
85,HNRNPU,170
219,HNRNPU,170
17,HNRNPU,170
28,HNRNPU,170
54,HNRNPU,170
281,HNRNPU,170
404,HNRNPU,170
248,HNRNPU,170
63,HNRNPU,170
155,HNRNPU,170
34,HNRNPU,170
154,HNRNPU,170
366,HNRNPU,170
74,HNRNPU,170
197,HNRNPU,170
339,HNRNPU,170
155,HNRNPU,170
8,HNRNPU,170
158,HNRNPU,170
352,HNRNPU,170
73,HNRNPU,170
218,HNRNPU,170
45,HNRNPU,170
130,HNRNPU,170
422,HNRNPU,170
256,HNRNPU,170
26,HNRNPU,170
251,HNRNPU,170
39,HNRNPU,170
482,HNRNPU,170
57,HNRNPU,170
428,HNRNPU,170
377,HNRNPU,170
109,HNRNPU,170
444,HNRNPU,170
361,HNRNPU,170
67,HNRNPU,170
96,HNRNPU,170
48,HNRNPU,170
278,HNRNPU,170
153,HNRNPU,170
221,HNRNPU,170
202,HNRNPU,170
134,HNRNPU,170
468,HNRNPU,170
101,HNRNPU,170
77,HNRNPU,170
81,HNRNPU,170
13,HNRNPU,170
212,HNRNPU,170
94,HNRNPU,170
173,HNRNPU,170
317,HNRNPU,170
101,HNRNPU,170
379,HNRNPU,170
375,HNRNPU,170
263,HNRNPU,170
171,HNRNPU,170
91,HNRNPU,170
355,HNRNPU,170
261,HNRNPU,170
160,HNRNPU,170
51,HNRNPU,170
316,HNRNPU,170
47,HNRNPU,170
396,HNRNPU,170
219,HNRNPU,170
392,HNRNPU,170
279,HNRNPU,170
222,HNRNPU,170
65,HNRNPU,170
329,HNRNPU,170
234,HNRNPU,170
218,HNRNPU,170
55,HNRNPU,170
450,HNRNPU,170
27,HNRNPU,170
43,HNRNPU,170
374,HNRNPU,170
253,HNRNPU,170
125,HNRNPU,170
164,HNRNPU,170
180,HNRNPU,170
317,HNRNPU,170
247,HNRNPU,170
166,HNRNPU,170
336,HNRNPU,170
156,HNRNPU,170
250,HNRNPU,170
217,HNRNPU,170
74,HNRNPU,170
280,HNRNPU,170
146,HNRNPU,170
28,HNRNPU,170
287,HNRNPU,170
255,HNRNPU,170
100,HNRNPU,170
353,HNRNPU,170
206,HNRNPU,170
143,HNRNPU,170
381,HNRNPU,170
246,HNRNPU,170
140,HNRNPU,170
73,HNRNPU,170
23,HNRNPU,170
158,HNRNPU,170
454,HNRNPU,170
388,HNRNPU,170
268,HNRNPU,170
111,HNRNPU,170
89,HNRNPU,170
206,HNRNPU,170
73,HNRNPU,170
90,HNRNPU,170
104,HNRNPU,170
40,HNRNPU,170
261,HNRNPU,170
15,HNRNPU,170
188,HNRNPU,170
205,HNRNPU,170
111,HNRNPU,170
155,HNRNPU,170
6,HNRNPU,170
201,HNRNPU,170
237,HNRNPU,170
4,HNRNPU,170
16,HNRNPU,170
104,HNRNPU,170
249,HNRNPU,170
280,HNRNPU,170
433,HNRNPU,170
153,HNRNPU,170
390,HNRNPU,170
394,HNRNPU,170
81,HNRNPU,170
415,HNRNPU,170
59,HNRNPU,170
57,HNRNPU,170
228,HNRNPU,170
18,HNRNPU,170
124,HNRNPU,170
196,HNRNPU,170
382,HNRNPU,170
424,HNRNPU,170
486,HNRNPU,170
418,HNRNPU,170
316,HNRNPU,170
270,HNRNPU,170
129,HNRNPU,170
141,HNRNPU,170
211,HNRNPU,170
104,HNRNPU,170
40,HNRNPU,170
12,HNRNPU,170
328,HNRNPU,170
235,HNRNPU,170
163,HNRNPU,170
42,HNRNPU,170
53,HNRNPU,170
291,HNRNPU,170
474,HNRNPU,170
411,HNRNPU,170
87,HNRNPU,170
28,HNRNPU,170
163,HNRNPU,170
73,HNRNPU,170
109,HNRNPU,170
462,HNRNPU,170
209,HNRNPU,170
140,HNRNPU,170
20,HNRNPU,170
60,HNRNPU,170
357,HNRNPU,170
229,HNRNPU,170
151,HNRNPU,170
383,HNRNPU,170
240,HNRNPU,170
375,HNRNPU,170
293,HNRNPU,170
161,HNRNPU,170
89,HNRNPU,170
26,HNRNPU,170
380,HNRNPU,170
8,HNRNPU,170
436,HNRNPU,170
81,HNRNPU,170
467,HNRNPU,170
173,HNRNPU,170
146,HNRNPU,170
38,HNRNPU,170
394,HNRNPU,170
291,HNRNPU,170
79,HNRNPU,170
199,HNRNPU,170
167,HNRNPU,170
28,HNRNPU,170
218,HNRNPU,170
50,HNRNPU,170
170,HNRNPU,170
72,HNRNPU,170
107,HNRNPU,170
250,HNRNPU,170
138,HNRNPU,170
359,HNRNPU,170
59,HNRNPU,170
34,HNRNPU,170
105,HNRNPU,170
76,HNRNPU,170
149,HNRNPU,170
229,HNRNPU,170
215,HNRNPU,170
224,HNRNPU,170
375,HNRNPU,170
235,HNRNPU,170
316,HNRNPU,170
134,HNRNPU,170
318,HNRNPU,170
256,HNRNPU,170
12,HNRNPU,170
330,HNRNPU,170
3,HNRNPU,170
261,HNRNPU,170
186,HNRNPU,170
86,HNRNPU,170
37,HNRNPU,170
136,HNRNPU,170
453,HNRNPU,170
361,HNRNPU,170
334,HNRNPU,170
277,HNRNPU,170
252,HNRNPU,170
205,HNRNPU,170
186,HNRNPU,170
125,HNRNPU,170
38,HNRNPU,170
166,HNRNPU,170
287,HNRNPU,170
58,HNRNPU,170
159,HNRNPU,170
371,HNRNPU,170
202,HNRNPU,170
70,HNRNPU,170
425,HNRNPU,170
271,HNRNPU,170
215,HNRNPU,170
282,HNRNPU,170
185,HNRNPU,170
101,HNRNPU,170
133,HNRNPU,170
443,HNRNPU,170
397,HNRNPU,170
173,HNRNPU,170
79,HNRNPU,170
131,HNRNPU,170
375,HNRNPU,170
113,HNRNPU,170
459,HNRNPU,170
114,HNRNPU,170
51,HNRNPU,170
98,HNRNPU,170
153,HNRNPU,170
191,HNRNPU,170
272,HNRNPU,170
117,HNRNPU,170
9,HNRNPU,170
386,HNRNPU,170
124,HNRNPU,170
121,HNRNPU,170
404,HNRNPU,170
345,HNRNPU,170
261,HNRNPU,170
186,HNRNPU,170
57,HNRNPU,170
70,HNRNPU,170
473,HNRNPU,170
134,HNRNPU,170
28,HNRNPU,170
28,HNRNPU,170
396,HNRNPU,170
157,HNRNPU,170
355,HNRNPU,170
44,HNRNPU,170
7,HNRNPU,170
57,HNRNPU,170
164,HNRNPU,170
66,HNRNPU,170
122,HNRNPU,170
61,HNRNPU,170
121,HNRNPU,170
181,HNRNPU,170
21,HNRNPU,170
32,HNRNPU,170
83,HNRNPU,170
125,HNRNPU,170
228,HNRNPU,170
60,HNRNPU,170
12,HNRNPU,170
157,HNRNPU,170
333,HNRNPU,170
275,HNRNPU,170
13,HNRNPU,170
166,HNRNPU,170
246,HNRNPU,170
186,HNRNPU,170
232,HNRNPU,170
119,HNRNPU,170
334,HNRNPU,170
326,HNRNPU,170
245,HNRNPU,170
293,HNRNPU,170
283,HNRNPU,170
153,HNRNPU,170
60,HNRNPU,170
372,HNRNPU,170
97,HNRNPU,170
39,HNRNPU,170
335,HNRNPU,170
93,HNRNPU,170
134,HNRNPU,170
342,HNRNPU,170
260,HNRNPU,170
187,HNRNPU,170
119,HNRNPU,170
12,HNRNPU,170
236,HNRNPU,170
77,HNRNPU,170
7,HNRNPU,170
471,HNRNPU,170
401,HNRNPU,170
295,HNRNPU,170
424,HNRNPU,170
243,HNRNPU,170
98,HNRNPU,170
106,HNRNPU,170
348,HNRNPU,170
110,HNRNPU,170
110,HNRNPU,170
190,HNRNPU,170
31,HNRNPU,170
246,HNRNPU,170
147,HNRNPU,170
159,HNRNPU,170
75,HNRNPU,170
316,HNRNPU,170
281,HNRNPU,170
207,HNRNPU,170
288,HNRNPU,170
168,HNRNPU,170
50,HNRNPU,170
44,HNRNPU,170
279,HNRNPU,170
226,HNRNPU,170
482,HNRNPU,170
334,HNRNPU,170
111,HNRNPU,170
128,HNRNPU,170
340,HNRNPU,170
420,HNRNPU,170
145,HNRNPU,170
156,HNRNPU,170
283,HNRNPU,170
109,HNRNPU,170
393,HNRNPU,170
120,HNRNPU,170
40,HNRNPU,170
146,HNRNPU,170
174,HNRNPU,170
318,HNRNPU,170
422,HNRNPU,170
387,HNRNPU,170
279,HNRNPU,170
70,HNRNPU,170
92,HNRNPU,170
210,HNRNPU,170
155,HNRNPU,170
23,HNRNPU,170
411,HNRNPU,170
204,HNRNPU,170
128,HNRNPU,170
200,HNRNPU,170
426,HNRNPU,170
364,HNRNPU,170
198,HNRNPU,170
327,HNRNPU,170
322,HNRNPU,170
438,HNRNPU,170
375,HNRNPU,170
146,HNRNPU,170
67,HNRNPU,170
215,HNRNPU,170
95,HNRNPU,170
183,HNRNPU,170
114,HNRNPU,170
231,HNRNPU,170
132,HNRNPU,170
323,HNRNPU,170
177,HNRNPU,170
122,HNRNPU,170
158,HNRNPU,170
65,HNRNPU,170
479,HNRNPU,170
54,HNRNPU,170
392,HNRNPU,170
212,HNRNPU,170
53,HNRNPU,170
237,HNRNPU,170
168,HNRNPU,170
3,HNRNPU,170
361,HNRNPU,170
184,HNRNPU,170
29,HNRNPU,170
305,HNRNPU,170
359,HNRNPU,170
145,HNRNPU,170
106,HNRNPU,170
88,HNRNPU,170
158,HNRNPU,170
17,HNRNPU,170
290,HNRNPU,170
168,HNRNPU,170
25,HNRNPU,170
318,HNRNPU,170
273,HNRNPU,170
133,HNRNPU,170
33,HNRNPU,170
240,HNRNPU,170
399,HNRNPU,170
157,HNRNPU,170
112,HNRNPU,170
7,HNRNPU,170
173,HNRNPU,170
102,HNRNPU,170
77,HNRNPU,170
196,HNRNPU,170
131,HNRNPU,170
44,HNRNPU,170
324,HNRNPU,170
277,HNRNPU,170
14,HNRNPU,170
9,HNRNPU,170
181,HNRNPU,170
44,HNRNPU,170
151,HNRNPU,170
327,HNRNPU,170
303,HNRNPU,170
25,HNRNPU,170
66,HNRNPU,170
50,HNRNPU,170
92,HNRNPU,170
27,HNRNPU,170
161,HNRNPU,170
142,HNRNPU,170
156,HNRNPU,170
428,HNRNPU,170
95,HNRNPU,170
171,HNRNPU,170
92,HNRNPU,170
167,HNRNPU,170
55,HNRNPU,170
214,HNRNPU,170
208,HNRNPU,170
455,HNRNPU,170
194,HNRNPU,170
121,HNRNPU,170
13,HNRNPU,170
69,HNRNPU,170
207,HNRNPU,170
399,HNRNPU,170
255,HNRNPU,170
6,HNRNPU,170
454,HNRNPU,170
392,HNRNPU,170
221,HNRNPU,170
54,HNRNPU,170
449,HNRNPU,170
240,HNRNPU,170
261,HNRNPU,170
201,HNRNPU,170
8,HNRNPU,170
368,HNRNPU,170
170,HNRNPU,170
160,HNRNPU,170
386,HNRNPU,170
171,HNRNPU,170
59,HNRNPU,170
133,HNRNPU,170
173,HNRNPU,170
363,HNRNPU,170
242,HNRNPU,170
108,HNRNPU,170
40,HNRNPU,170
71,HNRNPU,170
355,HNRNPU,170
201,HNRNPU,170
35,HNRNPU,170
375,HNRNPU,170
142,HNRNPU,170
421,HNRNPU,170
290,HNRNPU,170
213,HNRNPU,170
191,HNRNPU,170
113,HNRNPU,170
242,HNRNPU,170
88,HNRNPU,170
4,HNRNPU,170
55,HNRNPU,170
163,HNRNPU,170
88,HNRNPU,170
112,HNRNPU,170
329,HNRNPU,170
147,HNRNPU,170
465,HNRNPU,170
246,HNRNPU,170
329,HNRNPU,170
48,HNRNPU,170
17,HNRNPU,170
139,HNRNPU,170
35,HNRNPU,170
122,HNRNPU,170
28,HNRNPU,170
210,HNRNPU,170
136,HNRNPU,170
423,HNRNPU,170
245,HNRNPU,170
90,HNRNPU,170
37,HNRNPU,170
266,HNRNPU,170
159,HNRNPU,170
443,HNRNPU,170
323,HNRNPU,170
228,HNRNPU,170
113,HNRNPU,170
43,HNRNPU,170
187,HNRNPU,170
133,HNRNPU,170
117,HNRNPU,170
28,HNRNPU,170
27,HNRNPU,170
96,HNRNPU,170
482,HNRNPU,170
79,HNRNPU,170
46,HNRNPU,170
245,HNRNPU,170
432,HNRNPU,170
350,HNRNPU,170
303,HNRNPU,170
39,HNRNPU,170
0,HNRNPU,170
257,HNRNPU,170
179,HNRNPU,170
97,HNRNPU,170
101,HNRNPU,170
266,HNRNPU,170
64,HNRNPU,170
14,HNRNPU,170
214,HNRNPU,170
153,HNRNPU,170
162,HNRNPU,170
0,HNRNPU,170
19,HNRNPU,170
27,HNRNPU,170
329,HNRNPU,170
18,HNRNPU,170
284,HNRNPU,170
6,HNRNPU,170
109,HNRNPU,170
35,HNRNPU,170
114,HNRNPU,170
360,HNRNPU,170
146,HNRNPU,170
103,HNRNPU,170
280,HNRNPU,170
73,HNRNPU,170
292,HNRNPU,170
254,HNRNPU,170
73,HNRNPU,170
58,HNRNPU,170
19,HNRNPU,170
41,HNRNPU,170
306,HNRNPU,170
122,HNRNPU,170
170,HNRNPU,170
464,HNRNPU,170
115,HNRNPU,170
27,HNRNPU,170
80,HNRNPU,170
332,HNRNPU,170
173,HNRNPU,170
165,HNRNPU,170
55,HNRNPU,170
303,HNRNPU,170
220,HNRNPU,170
86,HNRNPU,170
396,HNRNPU,170
196,HNRNPU,170
82,HNRNPU,170
259,HNRNPU,170
136,HNRNPU,170
16,HNRNPU,170
374,HNRNPU,170
186,HNRNPU,170
176,HNRNPU,170
78,HNRNPU,170
332,HNRNPU,170
98,HNRNPU,170
28,HNRNPU,170
403,HNRNPU,170
237,HNRNPU,170
151,HNRNPU,170
132,HNRNPU,170
387,HNRNPU,170
277,HNRNPU,170
334,HNRNPU,170
272,HNRNPU,170
201,HNRNPU,170
43,HNRNPU,170
119,HNRNPU,170
278,HNRNPU,170
22,HNRNPU,170
274,HNRNPU,170
79,HNRNPU,170
10,HNRNPU,170
57,HNRNPU,170
47,HNRNPU,170
113,HNRNPU,170
204,HNRNPU,170
2,HNRNPU,170
84,HNRNPU,170
377,HNRNPU,170
321,HNRNPU,170
98,HNRNPU,170
484,HNRNPU,170
76,HNRNPU,170
171,HNRNPU,170
77,HNRNPU,170
462,HNRNPU,170
173,HNRNPU,170
247,HNRNPU,170
348,HNRNPU,170
89,HNRNPU,170
304,HNRNPU,170
170,HNRNPU,170
392,HNRNPU,170
427,HNRNPU,170
232,HNRNPU,170
273,HNRNPU,170
136,HNRNPU,170
449,HNRNPU,170
372,HNRNPU,170
4,HNRNPU,170
463,HNRNPU,170
170,HNRNPU,170
468,HNRNPU,170
129,HNRNPU,170
151,HNRNPU,170
46,HNRNPU,170
443,HNRNPU,170
243,HNRNPU,170
110,HNRNPU,170
50,HNRNPU,170
425,HNRNPU,170
364,HNRNPU,170
134,HNRNPU,170
92,HNRNPU,170
261,HNRNPU,170
38,HNRNPU,170
261,HNRNPU,170
152,HNRNPU,170
467,HNRNPU,170
67,HNRNPU,170
393,HNRNPU,170
196,HNRNPU,170
326,HNRNPU,170
