X,IEG,variable,value,condition,siCPEB4,mygroup
ZNF112,non-IEG,mean_Ctrl_RMD,3.6096766705970147,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF180,non-IEG,mean_Ctrl_RMD,3.6316247169770755,RMD,Ctrl,RMD_non-IEG_Ctrl
CEACAM19,non-IEG,mean_Ctrl_RMD,3.77562868044922,RMD,Ctrl,RMD_non-IEG_Ctrl
BCL3,IEG,mean_Ctrl_RMD,2.516227012928405,RMD,Ctrl,RMD_IEG_Ctrl
RELB,IEG,mean_Ctrl_RMD,3.9219852151977896,RMD,Ctrl,RMD_IEG_Ctrl
GEMIN7,non-IEG,mean_Ctrl_RMD,4.1973369690121896,RMD,Ctrl,RMD_non-IEG_Ctrl
PPP1R37,non-IEG,mean_Ctrl_RMD,3.49232873632278,RMD,Ctrl,RMD_non-IEG_Ctrl
BLOC1S3,non-IEG,mean_Ctrl_RMD,2.342198138663605,RMD,Ctrl,RMD_non-IEG_Ctrl
CD3EAP,non-IEG,mean_Ctrl_RMD,3.0110491772180348,RMD,Ctrl,RMD_non-IEG_Ctrl
OPA3,non-IEG,mean_Ctrl_RMD,3.3045444000847253,RMD,Ctrl,RMD_non-IEG_Ctrl
FBXO46,non-IEG,mean_Ctrl_RMD,2.62095913317898,RMD,Ctrl,RMD_non-IEG_Ctrl
AC007191.1,non-IEG,mean_Ctrl_RMD,2.66887287619194,RMD,Ctrl,RMD_non-IEG_Ctrl
SIX5,non-IEG,mean_Ctrl_RMD,2.7070324841192352,RMD,Ctrl,RMD_non-IEG_Ctrl
DMWD,non-IEG,mean_Ctrl_RMD,5.30033889911768,RMD,Ctrl,RMD_non-IEG_Ctrl
IRF2BP1,non-IEG,mean_Ctrl_RMD,3.298524478159525,RMD,Ctrl,RMD_non-IEG_Ctrl
MYPOP,non-IEG,mean_Ctrl_RMD,4.1476027259637345,RMD,Ctrl,RMD_non-IEG_Ctrl
CCDC61,non-IEG,mean_Ctrl_RMD,6.427975358880065,RMD,Ctrl,RMD_non-IEG_Ctrl
PRKD2,non-IEG,mean_Ctrl_RMD,3.270221621388135,RMD,Ctrl,RMD_non-IEG_Ctrl
FKRP,non-IEG,mean_Ctrl_RMD,4.982007090614379,RMD,Ctrl,RMD_non-IEG_Ctrl
SLC1A5,non-IEG,mean_Ctrl_RMD,3.925641508552485,RMD,Ctrl,RMD_non-IEG_Ctrl
ARHGAP35,non-IEG,mean_Ctrl_RMD,3.8250791873301697,RMD,Ctrl,RMD_non-IEG_Ctrl
AC008895.1,non-IEG,mean_Ctrl_RMD,3.568453052861865,RMD,Ctrl,RMD_non-IEG_Ctrl
ZC3H4,non-IEG,mean_Ctrl_RMD,2.194160548480835,RMD,Ctrl,RMD_non-IEG_Ctrl
BBC3,non-IEG,mean_Ctrl_RMD,2.040770405322685,RMD,Ctrl,RMD_non-IEG_Ctrl
CCDC9,non-IEG,mean_Ctrl_RMD,3.867934266035105,RMD,Ctrl,RMD_non-IEG_Ctrl
C5AR2,non-IEG,mean_Ctrl_RMD,3.8157465967431152,RMD,Ctrl,RMD_non-IEG_Ctrl
BICRA,non-IEG,mean_Ctrl_RMD,2.2134611089110248,RMD,Ctrl,RMD_non-IEG_Ctrl
EHD2,non-IEG,mean_Ctrl_RMD,3.854473646681775,RMD,Ctrl,RMD_non-IEG_Ctrl
C19orf68,non-IEG,mean_Ctrl_RMD,3.39097986917433,RMD,Ctrl,RMD_non-IEG_Ctrl
GRIN2D,non-IEG,mean_Ctrl_RMD,2.9891756160054097,RMD,Ctrl,RMD_non-IEG_Ctrl
GRWD1,non-IEG,mean_Ctrl_RMD,2.8645147721356947,RMD,Ctrl,RMD_non-IEG_Ctrl
KCNJ14,non-IEG,mean_Ctrl_RMD,4.065622318702641,RMD,Ctrl,RMD_non-IEG_Ctrl
CYTH2,non-IEG,mean_Ctrl_RMD,5.81679279369976,RMD,Ctrl,RMD_non-IEG_Ctrl
LMTK3,non-IEG,mean_Ctrl_RMD,3.39441521022554,RMD,Ctrl,RMD_non-IEG_Ctrl
DBP,non-IEG,mean_Ctrl_RMD,3.52072738752545,RMD,Ctrl,RMD_non-IEG_Ctrl
FUT1,non-IEG,mean_Ctrl_RMD,3.345558651689905,RMD,Ctrl,RMD_non-IEG_Ctrl
BAX,non-IEG,mean_Ctrl_RMD,4.428571571172925,RMD,Ctrl,RMD_non-IEG_Ctrl
GYS1,non-IEG,mean_Ctrl_RMD,4.47833708301642,RMD,Ctrl,RMD_non-IEG_Ctrl
PPFIA3,non-IEG,mean_Ctrl_RMD,4.133122913223325,RMD,Ctrl,RMD_non-IEG_Ctrl
TRPM4,non-IEG,mean_Ctrl_RMD,5.50243656756939,RMD,Ctrl,RMD_non-IEG_Ctrl
PRR12,non-IEG,mean_Ctrl_RMD,2.82729539351598,RMD,Ctrl,RMD_non-IEG_Ctrl
SCAF1,non-IEG,mean_Ctrl_RMD,4.34578254215573,RMD,Ctrl,RMD_non-IEG_Ctrl
NUP62,non-IEG,mean_Ctrl_RMD,2.73360010318352,RMD,Ctrl,RMD_non-IEG_Ctrl
ATF5,non-IEG,mean_Ctrl_RMD,4.014683646516206,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF473,non-IEG,mean_Ctrl_RMD,2.38789190884495,RMD,Ctrl,RMD_non-IEG_Ctrl
C19orf48,non-IEG,mean_Ctrl_RMD,3.4742925889457954,RMD,Ctrl,RMD_non-IEG_Ctrl
CTU1,non-IEG,mean_Ctrl_RMD,2.886700282094095,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF175,non-IEG,mean_Ctrl_RMD,2.49197467619757,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF613,non-IEG,mean_Ctrl_RMD,2.5845768679197247,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF350,non-IEG,mean_Ctrl_RMD,2.73956089986149,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF614,non-IEG,mean_Ctrl_RMD,2.577934858512645,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF432,non-IEG,mean_Ctrl_RMD,4.37146723296704,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF841,non-IEG,mean_Ctrl_RMD,4.7865121121829795,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF616,non-IEG,mean_Ctrl_RMD,2.394571676464615,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF836,non-IEG,mean_Ctrl_RMD,2.79973400940045,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF766,non-IEG,mean_Ctrl_RMD,2.23268808995555,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF480,non-IEG,mean_Ctrl_RMD,3.496853066151235,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF808,non-IEG,mean_Ctrl_RMD,4.36966794404133,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF611,non-IEG,mean_Ctrl_RMD,3.76875807558342,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF600,non-IEG,mean_Ctrl_RMD,3.8070681247593647,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF28,non-IEG,mean_Ctrl_RMD,3.3589056573732448,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF468,non-IEG,mean_Ctrl_RMD,3.3989443605459897,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF320,non-IEG,mean_Ctrl_RMD,2.7192190468319852,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF888,non-IEG,mean_Ctrl_RMD,3.552696120428175,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF816,non-IEG,mean_Ctrl_RMD,2.990526125558855,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF160,non-IEG,mean_Ctrl_RMD,2.9944577968441752,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF845,non-IEG,mean_Ctrl_RMD,2.61115651174257,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF765,non-IEG,mean_Ctrl_RMD,2.7928843578674503,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF761,non-IEG,mean_Ctrl_RMD,3.224689787666525,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF331,non-IEG,mean_Ctrl_RMD,3.70656725329809,RMD,Ctrl,RMD_non-IEG_Ctrl
TFPT,non-IEG,mean_Ctrl_RMD,4.0354113015057145,RMD,Ctrl,RMD_non-IEG_Ctrl
CNOT3,non-IEG,mean_Ctrl_RMD,4.433767649976505,RMD,Ctrl,RMD_non-IEG_Ctrl
LAIR1,non-IEG,mean_Ctrl_RMD,4.946043731956445,RMD,Ctrl,RMD_non-IEG_Ctrl
AC245884.8,non-IEG,mean_Ctrl_RMD,3.5901439991313353,RMD,Ctrl,RMD_non-IEG_Ctrl
LENG8-AS1,non-IEG,mean_Ctrl_RMD,4.4006823502257255,RMD,Ctrl,RMD_non-IEG_Ctrl
RDH13,non-IEG,mean_Ctrl_RMD,3.48429492984004,RMD,Ctrl,RMD_non-IEG_Ctrl
KMT5C,non-IEG,mean_Ctrl_RMD,2.657821862805045,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF628,non-IEG,mean_Ctrl_RMD,2.542954445020185,RMD,Ctrl,RMD_non-IEG_Ctrl
NAT14,non-IEG,mean_Ctrl_RMD,3.5464180216528502,RMD,Ctrl,RMD_non-IEG_Ctrl
SBK2,non-IEG,mean_Ctrl_RMD,3.75566543472236,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF579,non-IEG,mean_Ctrl_RMD,2.665128920739005,RMD,Ctrl,RMD_non-IEG_Ctrl
FIZ1,non-IEG,mean_Ctrl_RMD,2.35446461303148,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF524,non-IEG,mean_Ctrl_RMD,4.188020409318155,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF865,non-IEG,mean_Ctrl_RMD,3.1015067019265747,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF784,non-IEG,mean_Ctrl_RMD,3.252691098411355,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF581,non-IEG,mean_Ctrl_RMD,2.80556169982063,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF787,non-IEG,mean_Ctrl_RMD,2.6503659629388103,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF444,non-IEG,mean_Ctrl_RMD,3.298986034397535,RMD,Ctrl,RMD_non-IEG_Ctrl
ZSCAN5A,non-IEG,mean_Ctrl_RMD,2.62125007149609,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF583,non-IEG,mean_Ctrl_RMD,2.844910826287255,RMD,Ctrl,RMD_non-IEG_Ctrl
AC007228.2,non-IEG,mean_Ctrl_RMD,2.337862861626345,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF264,non-IEG,mean_Ctrl_RMD,2.1273638208030548,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF805,non-IEG,mean_Ctrl_RMD,2.824279086102515,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF460,non-IEG,mean_Ctrl_RMD,3.934199710757955,RMD,Ctrl,RMD_non-IEG_Ctrl
AC005261.2,non-IEG,mean_Ctrl_RMD,2.30781919033641,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF543,non-IEG,mean_Ctrl_RMD,2.728820267327345,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF304,non-IEG,mean_Ctrl_RMD,2.1657845951867,RMD,Ctrl,RMD_non-IEG_Ctrl
AC003002.1,non-IEG,mean_Ctrl_RMD,3.40620271262482,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF548,non-IEG,mean_Ctrl_RMD,2.764873510785425,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF17,non-IEG,mean_Ctrl_RMD,3.0801574262612252,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF749,non-IEG,mean_Ctrl_RMD,3.546376950175885,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF772,non-IEG,mean_Ctrl_RMD,2.561383021518615,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF419,non-IEG,mean_Ctrl_RMD,3.082973132217405,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF550,non-IEG,mean_Ctrl_RMD,3.5508741090143348,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF416,non-IEG,mean_Ctrl_RMD,2.404114301887295,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF530,non-IEG,mean_Ctrl_RMD,3.5589226036770896,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF134,non-IEG,mean_Ctrl_RMD,2.14637876715139,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF211,non-IEG,mean_Ctrl_RMD,2.883525622538015,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF551,non-IEG,mean_Ctrl_RMD,2.655979331046595,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF776,non-IEG,mean_Ctrl_RMD,2.648812673279695,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF586,non-IEG,mean_Ctrl_RMD,3.873671268577935,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF552,non-IEG,mean_Ctrl_RMD,3.406714543656225,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF587B,non-IEG,mean_Ctrl_RMD,2.98168655492779,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF587,non-IEG,mean_Ctrl_RMD,2.7807443067866497,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF417,non-IEG,mean_Ctrl_RMD,3.4066942255792103,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF606,non-IEG,mean_Ctrl_RMD,3.3299277722117253,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF329,non-IEG,mean_Ctrl_RMD,2.35827342540322,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF274,non-IEG,mean_Ctrl_RMD,2.42999902966278,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF544,non-IEG,mean_Ctrl_RMD,3.157061925327605,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF8,non-IEG,mean_Ctrl_RMD,2.376515662267255,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF497,non-IEG,mean_Ctrl_RMD,2.2283339198172403,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF837,non-IEG,mean_Ctrl_RMD,2.41981910130226,RMD,Ctrl,RMD_non-IEG_Ctrl
AC012313.1,non-IEG,mean_Ctrl_RMD,4.022189761100545,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF584,non-IEG,mean_Ctrl_RMD,3.019530821409385,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF324B,non-IEG,mean_Ctrl_RMD,2.90164002956021,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF324,non-IEG,mean_Ctrl_RMD,2.970898770970915,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF446,non-IEG,mean_Ctrl_RMD,3.48245881140043,RMD,Ctrl,RMD_non-IEG_Ctrl
ZBTB45,non-IEG,mean_Ctrl_RMD,2.64190873707568,RMD,Ctrl,RMD_non-IEG_Ctrl
MZF1-AS1,non-IEG,mean_Ctrl_RMD,6.0608142862057655,RMD,Ctrl,RMD_non-IEG_Ctrl
MZF1,non-IEG,mean_Ctrl_RMD,4.831233265082625,RMD,Ctrl,RMD_non-IEG_Ctrl
RBM12,non-IEG,mean_Ctrl_RMD,3.927895274135025,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF512B,non-IEG,mean_Ctrl_RMD,4.914681654526255,RMD,Ctrl,RMD_non-IEG_Ctrl
RNF24,non-IEG,mean_Ctrl_RMD,2.7103237775020252,RMD,Ctrl,RMD_non-IEG_Ctrl
ZCCHC3,non-IEG,mean_Ctrl_RMD,2.43170807681789,RMD,Ctrl,RMD_non-IEG_Ctrl
SOX12,non-IEG,mean_Ctrl_RMD,3.54022598424757,RMD,Ctrl,RMD_non-IEG_Ctrl
TRIB3,non-IEG,mean_Ctrl_RMD,2.906350906550135,RMD,Ctrl,RMD_non-IEG_Ctrl
TBC1D20,non-IEG,mean_Ctrl_RMD,3.0350572867161247,RMD,Ctrl,RMD_non-IEG_Ctrl
SRXN1,non-IEG,mean_Ctrl_RMD,3.288772818114365,RMD,Ctrl,RMD_non-IEG_Ctrl
FAM110A,non-IEG,mean_Ctrl_RMD,2.653363200669105,RMD,Ctrl,RMD_non-IEG_Ctrl
SNPH,non-IEG,mean_Ctrl_RMD,3.312134369770065,RMD,Ctrl,RMD_non-IEG_Ctrl
STK35,non-IEG,mean_Ctrl_RMD,2.68128351844194,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF343,non-IEG,mean_Ctrl_RMD,3.9423254886182497,RMD,Ctrl,RMD_non-IEG_Ctrl
NOP56,non-IEG,mean_Ctrl_RMD,5.32914329853844,RMD,Ctrl,RMD_non-IEG_Ctrl
PCED1A,non-IEG,mean_Ctrl_RMD,5.713991947553589,RMD,Ctrl,RMD_non-IEG_Ctrl
MRPS26,non-IEG,mean_Ctrl_RMD,4.487036004972509,RMD,Ctrl,RMD_non-IEG_Ctrl
UBOX5,non-IEG,mean_Ctrl_RMD,2.371453800022455,RMD,Ctrl,RMD_non-IEG_Ctrl
FASTKD5,non-IEG,mean_Ctrl_RMD,3.55806445419705,RMD,Ctrl,RMD_non-IEG_Ctrl
DDRGK1,non-IEG,mean_Ctrl_RMD,4.82512579851744,RMD,Ctrl,RMD_non-IEG_Ctrl
CENPB,non-IEG,mean_Ctrl_RMD,3.30768930513071,RMD,Ctrl,RMD_non-IEG_Ctrl
AP5S1,non-IEG,mean_Ctrl_RMD,3.688856719185205,RMD,Ctrl,RMD_non-IEG_Ctrl
MAVS,non-IEG,mean_Ctrl_RMD,3.404755831697105,RMD,Ctrl,RMD_non-IEG_Ctrl
PANK2,non-IEG,mean_Ctrl_RMD,4.791806578602834,RMD,Ctrl,RMD_non-IEG_Ctrl
C20orf196,non-IEG,mean_Ctrl_RMD,4.14505873939812,RMD,Ctrl,RMD_non-IEG_Ctrl
BMP2,IEG,mean_Ctrl_RMD,2.0326285561109048,RMD,Ctrl,RMD_IEG_Ctrl
ANKEF1,non-IEG,mean_Ctrl_RMD,4.661276622435765,RMD,Ctrl,RMD_non-IEG_Ctrl
SLX4IP,non-IEG,mean_Ctrl_RMD,4.053212043246295,RMD,Ctrl,RMD_non-IEG_Ctrl
JAG1,non-IEG,mean_Ctrl_RMD,3.99742087102985,RMD,Ctrl,RMD_non-IEG_Ctrl
TASP1,non-IEG,mean_Ctrl_RMD,6.20562666268569,RMD,Ctrl,RMD_non-IEG_Ctrl
NDUFAF5,non-IEG,mean_Ctrl_RMD,5.576119041652495,RMD,Ctrl,RMD_non-IEG_Ctrl
KIF16B,non-IEG,mean_Ctrl_RMD,4.52480263374776,RMD,Ctrl,RMD_non-IEG_Ctrl
RRBP1,non-IEG,mean_Ctrl_RMD,4.47177421988913,RMD,Ctrl,RMD_non-IEG_Ctrl
MGME1,non-IEG,mean_Ctrl_RMD,3.50593018749973,RMD,Ctrl,RMD_non-IEG_Ctrl
PET117,non-IEG,mean_Ctrl_RMD,3.4541877066678897,RMD,Ctrl,RMD_non-IEG_Ctrl
KAT14,non-IEG,mean_Ctrl_RMD,3.021263995535715,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF133,non-IEG,mean_Ctrl_RMD,2.4800771566664,RMD,Ctrl,RMD_non-IEG_Ctrl
DZANK1,non-IEG,mean_Ctrl_RMD,4.44313468186775,RMD,Ctrl,RMD_non-IEG_Ctrl
RIN2,non-IEG,mean_Ctrl_RMD,4.55290427426789,RMD,Ctrl,RMD_non-IEG_Ctrl
NXT1,non-IEG,mean_Ctrl_RMD,2.495920858157945,RMD,Ctrl,RMD_non-IEG_Ctrl
GZF1,non-IEG,mean_Ctrl_RMD,3.317596411425125,RMD,Ctrl,RMD_non-IEG_Ctrl
NAPB,non-IEG,mean_Ctrl_RMD,6.720711420623825,RMD,Ctrl,RMD_non-IEG_Ctrl
NINL,non-IEG,mean_Ctrl_RMD,6.18018494964523,RMD,Ctrl,RMD_non-IEG_Ctrl
NANP,non-IEG,mean_Ctrl_RMD,2.63891372110502,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF337,non-IEG,mean_Ctrl_RMD,3.91614574025306,RMD,Ctrl,RMD_non-IEG_Ctrl
ID1,IEG,mean_Ctrl_RMD,2.122738306392375,RMD,Ctrl,RMD_IEG_Ctrl
BCL2L1,non-IEG,mean_Ctrl_RMD,3.4339590777062146,RMD,Ctrl,RMD_non-IEG_Ctrl
TPX2,non-IEG,mean_Ctrl_RMD,4.53908090345976,RMD,Ctrl,RMD_non-IEG_Ctrl
PDRG1,non-IEG,mean_Ctrl_RMD,3.43883710267322,RMD,Ctrl,RMD_non-IEG_Ctrl
PLAGL2,non-IEG,mean_Ctrl_RMD,2.2210530614136648,RMD,Ctrl,RMD_non-IEG_Ctrl
ASXL1,non-IEG,mean_Ctrl_RMD,2.9971784732186197,RMD,Ctrl,RMD_non-IEG_Ctrl
NOL4L,non-IEG,mean_Ctrl_RMD,3.49661736440839,RMD,Ctrl,RMD_non-IEG_Ctrl
CDK5RAP1,non-IEG,mean_Ctrl_RMD,6.018358192089935,RMD,Ctrl,RMD_non-IEG_Ctrl
CBFA2T2,non-IEG,mean_Ctrl_RMD,2.63235550048242,RMD,Ctrl,RMD_non-IEG_Ctrl
AL121906.2,non-IEG,mean_Ctrl_RMD,6.6248797899082454,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF341,non-IEG,mean_Ctrl_RMD,3.02813440787825,RMD,Ctrl,RMD_non-IEG_Ctrl
AL356299.2,non-IEG,mean_Ctrl_RMD,2.49966249492692,RMD,Ctrl,RMD_non-IEG_Ctrl
NCOA6,non-IEG,mean_Ctrl_RMD,3.90059990305465,RMD,Ctrl,RMD_non-IEG_Ctrl
AL121753.2,non-IEG,mean_Ctrl_RMD,4.38342180786361,RMD,Ctrl,RMD_non-IEG_Ctrl
CEP250,non-IEG,mean_Ctrl_RMD,4.535350784720965,RMD,Ctrl,RMD_non-IEG_Ctrl
RBM39,non-IEG,mean_Ctrl_RMD,4.14719229672316,RMD,Ctrl,RMD_non-IEG_Ctrl
PHF20,non-IEG,mean_Ctrl_RMD,3.2348953746922198,RMD,Ctrl,RMD_non-IEG_Ctrl
SCAND1,non-IEG,mean_Ctrl_RMD,5.42625525670045,RMD,Ctrl,RMD_non-IEG_Ctrl
NORAD,non-IEG,mean_Ctrl_RMD,4.884505075540875,RMD,Ctrl,RMD_non-IEG_Ctrl
AAR2,non-IEG,mean_Ctrl_RMD,2.958372640211845,RMD,Ctrl,RMD_non-IEG_Ctrl
DLGAP4,non-IEG,mean_Ctrl_RMD,3.3782340540099396,RMD,Ctrl,RMD_non-IEG_Ctrl
TGIF2,non-IEG,mean_Ctrl_RMD,2.648145909700415,RMD,Ctrl,RMD_non-IEG_Ctrl
SOGA1,non-IEG,mean_Ctrl_RMD,3.30948897118026,RMD,Ctrl,RMD_non-IEG_Ctrl
RBL1,non-IEG,mean_Ctrl_RMD,4.88766986111722,RMD,Ctrl,RMD_non-IEG_Ctrl
TTI1,non-IEG,mean_Ctrl_RMD,4.34222690767931,RMD,Ctrl,RMD_non-IEG_Ctrl
RPRD1B,non-IEG,mean_Ctrl_RMD,3.4003937774144353,RMD,Ctrl,RMD_non-IEG_Ctrl
SNHG17,non-IEG,mean_Ctrl_RMD,3.36357251728386,RMD,Ctrl,RMD_non-IEG_Ctrl
ACTR5,non-IEG,mean_Ctrl_RMD,3.9037988254694302,RMD,Ctrl,RMD_non-IEG_Ctrl
FAM83D,non-IEG,mean_Ctrl_RMD,2.630252159284085,RMD,Ctrl,RMD_non-IEG_Ctrl
DHX35,non-IEG,mean_Ctrl_RMD,4.68905148244,RMD,Ctrl,RMD_non-IEG_Ctrl
ZHX3,non-IEG,mean_Ctrl_RMD,3.08933922143965,RMD,Ctrl,RMD_non-IEG_Ctrl
CHD6,non-IEG,mean_Ctrl_RMD,4.21406523745207,RMD,Ctrl,RMD_non-IEG_Ctrl
SRSF6,non-IEG,mean_Ctrl_RMD,4.22599592259849,RMD,Ctrl,RMD_non-IEG_Ctrl
JPH2,non-IEG,mean_Ctrl_RMD,2.785449635007205,RMD,Ctrl,RMD_non-IEG_Ctrl
OSER1,non-IEG,mean_Ctrl_RMD,3.1246552118052096,RMD,Ctrl,RMD_non-IEG_Ctrl
FITM2,non-IEG,mean_Ctrl_RMD,4.43086217012855,RMD,Ctrl,RMD_non-IEG_Ctrl
TTPAL,non-IEG,mean_Ctrl_RMD,2.92384621554716,RMD,Ctrl,RMD_non-IEG_Ctrl
RIMS4,non-IEG,mean_Ctrl_RMD,4.28410241551322,RMD,Ctrl,RMD_non-IEG_Ctrl
SDC4,IEG,mean_Ctrl_RMD,3.20375648568304,RMD,Ctrl,RMD_IEG_Ctrl
SYS1,non-IEG,mean_Ctrl_RMD,4.5577083914361545,RMD,Ctrl,RMD_non-IEG_Ctrl
SNX21,non-IEG,mean_Ctrl_RMD,3.33051381445859,RMD,Ctrl,RMD_non-IEG_Ctrl
ACOT8,non-IEG,mean_Ctrl_RMD,5.28598176657841,RMD,Ctrl,RMD_non-IEG_Ctrl
ZSWIM3,non-IEG,mean_Ctrl_RMD,3.08189314755508,RMD,Ctrl,RMD_non-IEG_Ctrl
ZSWIM1,non-IEG,mean_Ctrl_RMD,2.597107239301445,RMD,Ctrl,RMD_non-IEG_Ctrl
PCIF1,non-IEG,mean_Ctrl_RMD,4.358535351342025,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNF335,non-IEG,mean_Ctrl_RMD,4.75369752054455,RMD,Ctrl,RMD_non-IEG_Ctrl
NCOA5,non-IEG,mean_Ctrl_RMD,2.68728972011575,RMD,Ctrl,RMD_non-IEG_Ctrl
SLC35C2,non-IEG,mean_Ctrl_RMD,4.68244631135667,RMD,Ctrl,RMD_non-IEG_Ctrl
ELMO2,non-IEG,mean_Ctrl_RMD,5.239938657713835,RMD,Ctrl,RMD_non-IEG_Ctrl
TP53RK,non-IEG,mean_Ctrl_RMD,2.737442147832515,RMD,Ctrl,RMD_non-IEG_Ctrl
ZMYND8,non-IEG,mean_Ctrl_RMD,2.808631670761895,RMD,Ctrl,RMD_non-IEG_Ctrl
ZNFX1,non-IEG,mean_Ctrl_RMD,2.985798087629425,RMD,Ctrl,RMD_non-IEG_Ctrl
B4GALT5,non-IEG,mean_Ctrl_RMD,2.5587275439240447,RMD,Ctrl,RMD_non-IEG_Ctrl
SLC9A8,non-IEG,mean_Ctrl_RMD,4.73033436351856,RMD,Ctrl,RMD_non-IEG_Ctrl
SPATA2,non-IEG,mean_Ctrl_RMD,1.7211336322844901,RMD,Ctrl,RMD_non-IEG_Ctrl
RNF114,non-IEG,mean_Ctrl_RMD,3.7786153937328955,RMD,Ctrl,RMD_non-IEG_Ctrl
CEBPB,IEG,mean_Ctrl_RMD,2.44514002477526,RMD,Ctrl,RMD_IEG_Ctrl
LINC01270,non-IEG,mean_Ctrl_RMD,4.74425642992981,RMD,Ctrl,RMD_non-IEG_Ctrl
PTPN1,non-IEG,mean_Ctrl_RMD,3.2690567923646547,RMD,Ctrl,RMD_non-IEG_Ctrl
PARD6B,non-IEG,mean_Ctrl_RMD,2.335412565372975,RMD,Ctrl,RMD_non-IEG_Ctrl
ADNP,non-IEG,mean_Ctrl_RMD,2.5668050261430597,RMD,Ctrl,RMD_non-IEG_Ctrl
MOCS3,non-IEG,mean_Ctrl_RMD,2.261792828706665,RMD,Ctrl,RMD_non-IEG_Ctrl
NFATC2,non-IEG,mean_Ctrl_RMD,2.920821887374675,RMD,Ctrl,RMD_non-IEG_Ctrl
